FT & Debug Time between Rdpts_norm,Quantity_norm,Readpoint Duration_norm,Slots Use_norm,Sockets per BIB_norm,System Config_ABI,System Config_HPB4,System Config_HPB5,System Config_nan,Tray Type_ABI,Tray Type_HFTT,Tray Type_HPB5C,Tray Type_Std TT,Tray Type_nan,day_of_week,is_weekend,total_duration_hours,kmeans_cluster,dbscan_cluster
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,2
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,3
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,2
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,3
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,2
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,3
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,2
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,1656.0,6,3
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1656.0,6,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1632.0,6,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1656.0,6,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1656.0,6,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,3,0,1656.0,6,-1
-0.3232385681673325,-1.0659247323879038,-0.6875830692137079,-0.014795064346673293,-1.065529090856082,0,1,0,0,0,0,0,1,0,0,0,5568.0,5,-1
0.12849068394369478,1.3133477017026354,-0.48146848699039874,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,2568.0,7,-1
0.12849068394369478,1.3133477017026354,0.13687525967952896,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,2568.0,7,-1
0.12849068394369478,1.3133477017026354,1.8682377503553265,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,2568.0,7,-1
0.12849068394369478,1.5225145090952104,-0.48146848699039874,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1800.0,6,-1
0.12849068394369478,1.5225145090952104,0.13687525967952896,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1800.0,6,-1
0.12849068394369478,1.5225145090952104,1.8682377503553265,2.5570643792453778,-0.508277230917684,0,1,0,0,0,1,0,0,0,6,1,1800.0,6,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,4,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,4,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,4,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,720.0,4,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,2,0,744.0,4,-1
0.12849068394369478,-0.8829037759194007,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,744.0,4,-1
0.12849068394369478,-0.8829037759194007,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,744.0,4,-1
0.12849068394369478,-0.8829037759194007,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,5,1,744.0,4,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,1,0,1440.0,0,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,1,0,1440.0,0,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,1,0,1440.0,0,-1
0.12849068394369478,-0.5691535648305385,-0.48146848699039874,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
0.12849068394369478,-0.5691535648305385,0.13687525967952896,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
0.12849068394369478,-0.5691535648305385,1.8682377503553265,-0.5372040138263087,-0.508277230917684,0,1,0,0,0,1,0,0,0,0,0,1464.0,0,-1
-1.226697072389387,-0.04623654634910123,-0.48146848699039874,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,1488.0,0,-1
-1.226697072389387,-0.04623654634910123,0.13687525967952896,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,1488.0,0,-1
-2.1301555766114415,1.5225145090952104,-0.48146848699039874,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,4344.0,1,-1
-2.1301555766114415,1.5225145090952104,0.13687525967952896,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,4344.0,1,-1
-2.1301555766114415,1.5225145090952104,1.8476262921329956,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,4344.0,1,-1
-2.1301555766114415,1.5225145090952104,4.4240585699243615,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,4344.0,1,-1
-2.1301555766114415,1.5225145090952104,9.576923125507092,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,0,0,4344.0,1,-1
-2.1301555766114415,-0.04623654634910123,0.13687525967952896,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,5,1,720.0,4,-1
-2.581884828722469,0.34595121751197666,-0.7133473919916216,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,5,1,720.0,4,-1
-2.581884828722469,0.34595121751197666,-0.7133473919916216,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,6,1,672.0,4,-1
-2.581884828722469,0.34595121751197666,-0.7133473919916216,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,5,1,744.0,4,-1
-2.581884828722469,1.6532437637155697,-0.7133473919916216,0.06557554326557831,1.7207302088359082,0,1,0,0,0,0,0,1,0,6,1,720.0,4,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,2,0,2136.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,2,0,2136.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,1,0,2160.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,1,0,2160.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,1,0,2184.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,1,0,2184.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,2,0,2184.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.0997982671120698,0.6062264889591121,0,1,0,0,0,0,0,1,0,2,0,2184.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,2,0,2136.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,2,0,2136.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,1,0,2160.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,1,0,2160.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.5175385388794779,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,1,0,2184.0,3,-1
1.4836784402767766,-0.43842431021017914,-0.08985078076611118,-1.3409100899488247,1.7207302088359082,0,1,0,0,0,0,0,1,0,1,0,2184.0,3,-1
